battleneturl,max_t_value,action_per_sec,played_protoss,played_terran,played_zerg,actions_before_t5,actions_before_t10,actions_before_t30,max_actions_between_t,min_actions_between_t,total_creation_hotkeys_count_per_sec,creation_hotkey_1,creation_hotkey_2,creation_hotkey_3,creation_hotkey_4,creation_hotkey_5,creation_hotkey_6,creation_hotkey_7,creation_hotkey_8,creation_hotkey_9,creation_hotkey_0,total_update_hotkeys_count_per_sec,update_hotkey_1,update_hotkey_2,update_hotkey_3,update_hotkey_4,update_hotkey_5,update_hotkey_6,update_hotkey_7,update_hotkey_8,update_hotkey_9,update_hotkey_0,total_use_hotkeys_count_per_sec,use_hotkey_1,use_hotkey_2,use_hotkey_3,use_hotkey_4,use_hotkey_5,use_hotkey_6,use_hotkey_7,use_hotkey_8,use_hotkey_9,use_hotkey_0,s_per_sec,base_per_sec,mineral_per_sec
http://eu.battle.net/sc2/en/profile/4149248/1/JJAKJI/,570.0,2.150877192982456,0,1,0,11,19,70,26,2,0.11578947368421053,0.0017543859649122807,0.05087719298245614,0.01929824561403509,0.014035087719298246,0.008771929824561403,0.0035087719298245615,0.0017543859649122807,0.0035087719298245615,0.007017543859649123,0.005263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3578947368421053,0.5614035087719298,0.3701754385964912,0.11578947368421053,0.20175438596491227,0.06666666666666667,0.03684210526315789,0.0,0.0,0.0017543859649122807,0.0035087719298245615,0.47192982456140353,0.0,0.005263157894736842
http://eu.battle.net/sc2/en/profile/1021189/1/Dayshi/,565.0,1.8778761061946903,0,1,0,8,26,70,32,0,0.012389380530973451,0.0,0.0017699115044247787,0.008849557522123894,0.0017699115044247787,0.0,0.0,0.0,0.0,0.0,0.0,0.01415929203539823,0.0035398230088495575,0.0017699115044247787,0.0017699115044247787,0.0017699115044247787,0.0017699115044247787,0.0017699115044247787,0.0017699115044247787,0.0,0.0,0.0,0.7716814159292036,0.5079646017699115,0.1433628318584071,0.1079646017699115,0.012389380530973451,0.0,0.0,0.0,0.0,0.0,0.0,0.879646017699115,0.0,0.0
http://eu.battle.net/sc2/en/profile/4149248/1/JJAKJI/,1460.0,2.0136986301369864,0,1,0,17,31,86,29,1,0.09246575342465753,0.0013698630136986301,0.049315068493150684,0.018493150684931507,0.0061643835616438354,0.003424657534246575,0.00410958904109589,0.002054794520547945,0.002054794520547945,0.0013698630136986301,0.00410958904109589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1315068493150684,0.35342465753424657,0.2541095890410959,0.1178082191780822,0.2671232876712329,0.021232876712328767,0.04178082191780822,0.018493150684931507,0.004794520547945206,0.021917808219178082,0.030821917808219176,0.5856164383561644,0.0,0.00410958904109589
http://eu.battle.net/sc2/en/profile/1021189/1/Dayshi/,1460.0,1.680821917808219,0,1,0,7,17,58,37,0,0.01643835616438356,0.0,0.002054794520547945,0.009589041095890411,0.003424657534246575,0.0013698630136986301,0.0,0.0,0.0,0.0,0.0,0.0061643835616438354,0.0027397260273972603,0.0006849315068493151,0.0006849315068493151,0.0006849315068493151,0.0006849315068493151,0.0006849315068493151,0.0,0.0,0.0,0.0,0.797945205479452,0.40342465753424656,0.2321917808219178,0.07328767123287672,0.07054794520547945,0.018493150684931507,0.0,0.0,0.0,0.0,0.0,0.6582191780821918,0.0,0.002054794520547945
http://eu.battle.net/sc2/en/profile/950504/1/Grubby/,1565.0,1.1865814696485624,1,0,0,9,10,24,15,0,0.04536741214057508,0.023003194888178913,0.0076677316293929714,0.008306709265175719,0.0019169329073482429,0.0006389776357827476,0.0012779552715654952,0.0012779552715654952,0.0006389776357827476,0.0,0.0006389776357827476,0.02875399361022364,0.023642172523961662,0.0,0.0,0.0,0.0025559105431309905,0.0,0.0,0.0,0.0,0.0025559105431309905,0.47667731629392973,0.16741214057507986,0.06070287539936102,0.06389776357827476,0.04281150159744409,0.136741214057508,0.0025559105431309905,0.0,0.0,0.0,0.0025559105431309905,0.4249201277955272,0.009584664536741214,0.0012779552715654952
http://eu.battle.net/sc2/en/profile/884897/1/LiquidSnute/,905.0,2.0066298342541438,0,0,1,6,7,102,35,0,0.023204419889502764,0.0055248618784530384,0.0055248618784530384,0.0033149171270718232,0.0033149171270718232,0.0011049723756906078,0.0,0.0011049723756906078,0.0011049723756906078,0.0011049723756906078,0.0011049723756906078,0.02430939226519337,0.0,0.0,0.0011049723756906078,0.016574585635359115,0.0066298342541436465,0.0,0.0,0.0,0.0,0.0,0.630939226519337,0.47845303867403316,0.022099447513812154,0.01878453038674033,0.08839779005524862,0.023204419889502764,0.0,0.0,0.0,0.0,0.0,1.098342541436464,0.02983425414364641,0.0
http://eu.battle.net/sc2/en/profile/4149248/1/JJAKJI/,905.0,2.2972375690607736,0,1,0,15,16,34,32,0,0.07403314917127071,0.0011049723756906078,0.03535911602209945,0.013259668508287293,0.0055248618784530384,0.004419889502762431,0.0022099447513812156,0.004419889502762431,0.0022099447513812156,0.0022099447513812156,0.0033149171270718232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4397790055248618,0.4839779005524862,0.2585635359116022,0.1712707182320442,0.27845303867403315,0.15248618784530388,0.01878453038674033,0.011049723756906077,0.01878453038674033,0.011049723756906077,0.03535911602209945,0.580110497237569,0.0,0.0033149171270718232
http://eu.battle.net/sc2/en/profile/884897/1/LiquidSnute/,1570.0,2.0554140127388534,0,0,1,8,16,114,32,0,0.010828025477707006,0.003821656050955414,0.001910828025477707,0.001910828025477707,0.0006369426751592356,0.0006369426751592356,0.0,0.0006369426751592356,0.0006369426751592356,0.0,0.0006369426751592356,0.03821656050955414,0.0,0.0012738853503184713,0.025477707006369428,0.0,0.011464968152866241,0.0,0.0,0.0,0.0,0.0,0.6318471337579618,0.3356687898089172,0.0267515923566879,0.1267515923566879,0.0031847133757961785,0.13439490445859872,0.0,0.0,0.0006369426751592356,0.0,0.0044585987261146496,1.1579617834394904,0.01592356687898089,0.0006369426751592356
http://eu.battle.net/sc2/en/profile/4149248/1/JJAKJI/,1565.0,2.1054313099041533,0,1,0,15,16,56,28,0,0.1047923322683706,0.0019169329073482429,0.05942492012779553,0.027476038338658148,0.005111821086261981,0.0025559105431309905,0.0012779552715654952,0.0019169329073482429,0.0012779552715654952,0.0012779552715654952,0.0025559105431309905,0.0006389776357827476,0.0,0.0006389776357827476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.187220447284345,0.27539936102236423,0.321405750798722,0.1853035143769968,0.22492012779552717,0.08498402555910543,0.017252396166134186,0.0134185303514377,0.014057507987220448,0.012779552715654952,0.03769968051118211,0.6031948881789138,0.0,0.009584664536741214
http://eu.battle.net/sc2/en/profile/884897/1/LiquidSnute/,280.0,1.7785714285714285,0,0,1,4,14,118,35,0,0.02857142857142857,0.007142857142857143,0.0035714285714285713,0.007142857142857143,0.007142857142857143,0.0,0.0,0.0,0.0035714285714285713,0.0,0.0,0.010714285714285714,0.0,0.0,0.0,0.010714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.6892857142857143,0.5785714285714286,0.025,0.0035714285714285713,0.08214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.8357142857142857,0.014285714285714285,0.0
http://eu.battle.net/sc2/en/profile/1021189/1/Dayshi/,285.0,1.8350877192982455,0,1,0,8,20,74,20,1,0.021052631578947368,0.0,0.007017543859649123,0.014035087719298246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02456140350877193,0.0035087719298245615,0.0035087719298245615,0.0035087719298245615,0.0035087719298245615,0.0035087719298245615,0.0035087719298245615,0.0035087719298245615,0.0,0.0,0.0,0.8210526315789474,0.45263157894736844,0.17543859649122806,0.18947368421052632,0.0035087719298245615,0.0,0.0,0.0,0.0,0.0,0.0,0.7684210526315789,0.0,0.0
http://eu.battle.net/sc2/en/profile/884897/1/LiquidSnute/,1685.0,2.305044510385757,0,0,1,5,14,113,42,0,0.016023738872403562,0.004154302670623145,0.004154302670623145,0.004154302670623145,0.0005934718100890207,0.0005934718100890207,0.0,0.0005934718100890207,0.0005934718100890207,0.0005934718100890207,0.0005934718100890207,0.03679525222551929,0.0,0.0,0.027893175074183978,0.0,0.008902077151335312,0.0,0.0,0.0,0.0,0.0,0.6183976261127596,0.35311572700296734,0.02195845697329377,0.11572700296735905,0.004154302670623145,0.1228486646884273,0.0,0.0,0.0,0.0,0.0005934718100890207,1.4130563798219584,0.018991097922848664,0.0017804154302670622
http://eu.battle.net/sc2/en/profile/1021189/1/Dayshi/,1685.0,1.6866468842729971,0,1,0,7,20,80,35,0,0.011275964391691394,0.0,0.0017804154302670622,0.00771513353115727,0.0005934718100890207,0.0011869436201780415,0.0,0.0,0.0,0.0,0.0,0.013056379821958458,0.0035608308605341245,0.004154302670623145,0.002373887240356083,0.0011869436201780415,0.0005934718100890207,0.0005934718100890207,0.0005934718100890207,0.0,0.0,0.0,0.7560830860534125,0.342433234421365,0.3080118694362018,0.025519287833827894,0.06587537091988131,0.014243323442136498,0.0,0.0,0.0,0.0,0.0,0.6991097922848665,0.0,0.007121661721068249
http://eu.battle.net/sc2/en/profile/884897/1/LiquidSnute/,900.0,2.0877777777777777,0,0,1,7,9,88,37,0,0.021111111111111112,0.005555555555555556,0.0033333333333333335,0.0033333333333333335,0.0011111111111111111,0.0011111111111111111,0.0,0.0011111111111111111,0.0011111111111111111,0.0022222222222222222,0.0022222222222222222,0.03111111111111111,0.0,0.0022222222222222222,0.024444444444444446,0.0,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.59,0.4088888888888889,0.01888888888888889,0.10111111111111111,0.01,0.04666666666666667,0.0,0.0,0.0011111111111111111,0.0,0.0033333333333333335,1.2133333333333334,0.03222222222222222,0.0
http://eu.battle.net/sc2/en/profile/1021189/1/Dayshi/,895.0,2.1519553072625697,0,1,0,8,20,63,32,0,0.01564245810055866,0.0,0.004469273743016759,0.008938547486033519,0.0011173184357541898,0.0011173184357541898,0.0,0.0,0.0,0.0,0.0,0.01005586592178771,0.0033519553072625698,0.0022346368715083797,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0,0.0,0.0,0.0,1.1977653631284917,0.5251396648044693,0.3687150837988827,0.2,0.08826815642458101,0.01564245810055866,0.0,0.0,0.0,0.0,0.0,0.7229050279329609,0.0,0.00558659217877095
http://eu.battle.net/sc2/en/profile/950504/1/Grubby/,1560.0,1.2564102564102564,1,0,0,7,11,38,17,0,0.04423076923076923,0.01730769230769231,0.008333333333333333,0.010256410256410256,0.004487179487179487,0.000641025641025641,0.000641025641025641,0.000641025641025641,0.000641025641025641,0.0,0.001282051282051282,0.023076923076923078,0.014743589743589743,0.0019230769230769232,0.0019230769230769232,0.0,0.002564102564102564,0.0,0.0,0.0,0.0,0.0019230769230769232,0.5378205128205128,0.1794871794871795,0.09487179487179487,0.10128205128205128,0.035256410256410256,0.11346153846153846,0.008974358974358974,0.000641025641025641,0.000641025641025641,0.0,0.003205128205128205,0.4307692307692308,0.01858974358974359,0.0019230769230769232
http://eu.battle.net/sc2/en/profile/4149248/1/JJAKJI/,1565.0,2.3329073482428115,0,1,0,14,15,47,40,0,0.1047923322683706,0.0076677316293929714,0.06389776357827476,0.017252396166134186,0.005111821086261981,0.003194888178913738,0.0012779552715654952,0.0019169329073482429,0.0012779552715654952,0.0012779552715654952,0.0019169329073482429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4702875399361022,0.39680511182108624,0.3271565495207668,0.23322683706070288,0.26070287539936104,0.16549520766773163,0.020447284345047924,0.015335463258785943,0.0038338658146964857,0.0134185303514377,0.03386581469648562,0.5552715654952076,0.0006389776357827476,0.0019169329073482429
http://eu.battle.net/sc2/en/profile/950504/1/Grubby/,635.0,1.2078740157480314,1,0,0,7,8,28,24,0,0.03622047244094488,0.006299212598425197,0.004724409448818898,0.014173228346456693,0.0031496062992125984,0.0015748031496062992,0.0,0.0031496062992125984,0.0015748031496062992,0.0,0.0015748031496062992,0.004724409448818898,0.0,0.0,0.0,0.0,0.0015748031496062992,0.0,0.0,0.0,0.0,0.0031496062992125984,0.49133858267716535,0.08031496062992126,0.09606299212598425,0.05354330708661417,0.029921259842519685,0.22992125984251968,0.0,0.0015748031496062992,0.0,0.0,0.0,0.4377952755905512,0.03779527559055118,0.0
http://eu.battle.net/sc2/en/profile/4149248/1/JJAKJI/,640.0,2.43125,0,1,0,16,17,73,26,0,0.071875,0.0015625,0.03125,0.00625,0.009375,0.0078125,0.0015625,0.003125,0.003125,0.003125,0.0046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5734375,0.690625,0.3046875,0.134375,0.303125,0.0953125,0.003125,0.0078125,0.0,0.021875,0.0125,0.58125,0.0,0.0046875
http://eu.battle.net/sc2/en/profile/3090974/1/IMMvp/,585.0,3.47008547008547,0,1,0,8,16,42,36,0,0.0735042735042735,0.05299145299145299,0.0017094017094017094,0.005128205128205128,0.005128205128205128,0.0017094017094017094,0.0,0.0,0.0017094017094017094,0.003418803418803419,0.0017094017094017094,0.0017094017094017094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017094017094017094,0.0,0.0,2.7196581196581198,0.2341880341880342,0.558974358974359,1.1623931623931625,0.7316239316239316,0.013675213675213675,0.0,0.0,0.018803418803418803,0.0,0.0,0.4752136752136752,0.0,0.0
http://eu.battle.net/sc2/en/profile/2898004/1/MMA/,585.0,2.921367521367521,0,1,0,14,25,62,27,2,0.06837606837606838,0.03247863247863248,0.006837606837606838,0.0017094017094017094,0.005128205128205128,0.010256410256410256,0.005128205128205128,0.0017094017094017094,0.0017094017094017094,0.0017094017094017094,0.0017094017094017094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8871794871794871,0.15726495726495726,0.022222222222222223,0.9435897435897436,0.1811965811965812,0.5623931623931624,0.020512820512820513,0.0,0.0,0.0,0.0,0.7572649572649572,0.0,0.008547008547008548
http://eu.battle.net/sc2/en/profile/3090974/1/IMMvp/,1835.0,3.4713896457765667,0,1,0,8,12,28,34,1,0.07302452316076294,0.060490463215258854,0.004359673024523161,0.0027247956403269754,0.0032697547683923707,0.0,0.0,0.0,0.0005449591280653951,0.0010899182561307902,0.0005449591280653951,0.0016348773841961854,0.0005449591280653951,0.0,0.0,0.0,0.0,0.0,0.0,0.0010899182561307902,0.0,0.0,2.71716621253406,0.285558583106267,0.21471389645776567,1.113351498637602,1.064850136239782,0.0,0.0,0.0,0.038692098092643054,0.0,0.0,0.47520435967302455,0.0,0.004359673024523161
http://eu.battle.net/sc2/en/profile/2898004/1/MMA/,1835.0,2.6010899182561307,0,1,0,13,30,63,31,1,0.07356948228882834,0.041961852861035424,0.013079019073569483,0.0005449591280653951,0.0016348773841961854,0.006539509536784741,0.0038147138964577656,0.0016348773841961854,0.0005449591280653951,0.0032697547683923707,0.0005449591280653951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6457765667574933,0.18092643051771118,0.044141689373297,0.6588555858310626,0.24959128065395095,0.4201634877384196,0.018528610354223433,0.0,0.0,0.07356948228882834,0.0,0.6801089918256131,0.0,0.0016348773841961854
http://eu.battle.net/sc2/en/profile/3090974/1/IMMvp/,1080.0,3.7546296296296298,0,1,0,8,12,36,38,1,0.06111111111111111,0.04259259259259259,0.003703703703703704,0.004629629629629629,0.005555555555555556,0.000925925925925926,0.0,0.0,0.000925925925925926,0.001851851851851852,0.000925925925925926,0.001851851851851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001851851851851852,0.0,0.0,3.025,0.1925925925925926,0.3527777777777778,1.3425925925925926,1.0953703703703703,0.010185185185185186,0.0,0.0,0.03148148148148148,0.0,0.0,0.462037037037037,0.0,0.004629629629629629
http://eu.battle.net/sc2/en/profile/2898004/1/MMA/,1080.0,2.859259259259259,0,1,0,14,29,79,32,2,0.05740740740740741,0.027777777777777776,0.008333333333333333,0.000925925925925926,0.002777777777777778,0.008333333333333333,0.001851851851851852,0.000925925925925926,0.001851851851851852,0.003703703703703704,0.000925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9212962962962963,0.15185185185185185,0.1111111111111111,0.8138888888888889,0.28703703703703703,0.462037037037037,0.03333333333333333,0.0,0.000925925925925926,0.06111111111111111,0.0,0.6675925925925926,0.0,0.012962962962962963
http://eu.battle.net/sc2/en/profile/2898004/1/MMA/,825.0,2.933333333333333,0,1,0,13,28,54,32,1,0.09575757575757576,0.05696969696969697,0.006060606060606061,0.0012121212121212121,0.0036363636363636364,0.014545454545454545,0.0048484848484848485,0.0012121212121212121,0.0024242424242424242,0.0036363636363636364,0.0012121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8848484848484848,0.13818181818181818,0.008484848484848486,0.9006060606060606,0.24484848484848484,0.5745454545454546,0.009696969696969697,0.0,0.0024242424242424242,0.006060606060606061,0.0,0.7527272727272727,0.0,0.0
http://eu.battle.net/sc2/en/profile/2383348/1/LiquidBunny/,820.0,2.1548780487804877,0,1,0,2,3,16,32,0,0.07926829268292683,0.045121951219512194,0.013414634146341463,0.01097560975609756,0.0024390243902439024,0.004878048780487805,0.0012195121951219512,0.0012195121951219512,0.0,0.0,0.0,0.0012195121951219512,0.0012195121951219512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.326829268292683,0.15,0.11097560975609756,0.12195121951219512,0.5085365853658537,0.3,0.0975609756097561,0.03780487804878049,0.0,0.0,0.0,0.5463414634146342,0.0,0.0012195121951219512
http://eu.battle.net/sc2/en/profile/2898004/1/MMA/,1150.0,2.911304347826087,0,1,0,10,19,81,28,0,0.07652173913043478,0.04782608695652174,0.0052173913043478265,0.0008695652173913044,0.0026086956521739132,0.01217391304347826,0.004347826086956522,0.0,0.0,0.0034782608695652175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9078260869565218,0.1634782608695652,0.01391304347826087,0.8556521739130435,0.348695652173913,0.45565217391304347,0.020869565217391306,0.0,0.0,0.049565217391304345,0.0,0.7226086956521739,0.0,0.004347826086956522
http://eu.battle.net/sc2/en/profile/2383348/1/LiquidBunny/,1150.0,2.1017391304347828,0,1,0,2,3,13,40,0,0.057391304347826085,0.034782608695652174,0.008695652173913044,0.00608695652173913,0.0026086956521739132,0.0034782608695652175,0.0008695652173913044,0.0008695652173913044,0.0,0.0,0.0,0.0034782608695652175,0.0034782608695652175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4052173913043478,0.19826086956521738,0.18956521739130436,0.10869565217391304,0.4052173913043478,0.26869565217391306,0.16956521739130434,0.06521739130434782,0.0,0.0,0.0,0.4339130434782609,0.0,0.0017391304347826088
http://eu.battle.net/sc2/en/profile/2898004/1/MMA/,830.0,2.7674698795180723,0,1,0,14,25,57,31,1,0.07590361445783132,0.03614457831325301,0.008433734939759036,0.0036144578313253013,0.0036144578313253013,0.01325301204819277,0.004819277108433735,0.0012048192771084338,0.0012048192771084338,0.0024096385542168677,0.0012048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.880722891566265,0.2397590361445783,0.00963855421686747,0.8048192771084337,0.3108433734939759,0.491566265060241,0.024096385542168676,0.0,0.0,0.0,0.0,0.6108433734939759,0.0,0.0
http://eu.battle.net/sc2/en/profile/2383348/1/LiquidBunny/,835.0,2.1892215568862277,0,1,0,2,4,30,37,1,0.05269461077844311,0.027544910179640718,0.00718562874251497,0.009580838323353293,0.0023952095808383233,0.003592814371257485,0.0011976047904191617,0.0011976047904191617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4982035928143713,0.22874251497005987,0.1497005988023952,0.17604790419161676,0.5065868263473053,0.29221556886227545,0.11017964071856287,0.03473053892215569,0.0,0.0,0.0,0.43832335329341315,0.0,0.0
http://eu.battle.net/sc2/en/profile/3090974/1/IMMvp/,690.0,3.428985507246377,0,1,0,8,16,42,36,0,0.04492753623188406,0.02753623188405797,0.0014492753623188406,0.005797101449275362,0.004347826086956522,0.0,0.0,0.0,0.0014492753623188406,0.002898550724637681,0.0014492753623188406,0.004347826086956522,0.0014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.002898550724637681,0.0,0.0,2.753623188405797,0.263768115942029,0.5101449275362319,1.173913043478261,0.7811594202898551,0.0,0.0,0.0,0.02463768115942029,0.0,0.0,0.4246376811594203,0.0,0.0014492753623188406
http://eu.battle.net/sc2/en/profile/250458/1/VortiX/,690.0,2.5,0,0,1,7,25,77,32,1,0.028985507246376812,0.013043478260869565,0.007246376811594203,0.002898550724637681,0.002898550724637681,0.0014492753623188406,0.0014492753623188406,0.0,0.0,0.0,0.0,0.02753623188405797,0.021739130434782608,0.004347826086956522,0.0,0.0014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,1.4043478260869566,0.15797101449275364,0.5231884057971015,0.010144927536231883,0.7101449275362319,0.0014492753623188406,0.0014492753623188406,0.0,0.0,0.0,0.0,0.8246376811594203,0.014492753623188406,0.0
http://eu.battle.net/sc2/en/profile/3090974/1/IMMvp/,1310.0,3.261832061068702,0,1,0,8,12,26,35,0,0.07251908396946564,0.055725190839694655,0.0030534351145038168,0.0053435114503816794,0.0053435114503816794,0.0,0.0,0.0,0.0007633587786259542,0.0015267175572519084,0.0007633587786259542,0.004580152671755725,0.0022900763358778627,0.0,0.0,0.0,0.0,0.0,0.0,0.0022900763358778627,0.0,0.0,2.4251908396946567,0.17099236641221374,0.16564885496183207,1.0984732824427481,0.9541984732824428,0.0,0.0,0.0,0.03587786259541985,0.0,0.0,0.5541984732824428,0.0,0.0053435114503816794
http://eu.battle.net/sc2/en/profile/250458/1/VortiX/,1310.0,2.449618320610687,0,0,1,6,7,45,39,0,0.02900763358778626,0.010687022900763359,0.008396946564885497,0.0022900763358778627,0.0030534351145038168,0.0030534351145038168,0.0015267175572519084,0.0,0.0,0.0,0.0,0.03969465648854962,0.025954198473282442,0.012977099236641221,0.0,0.0007633587786259542,0.0,0.0,0.0,0.0,0.0,0.0,1.1396946564885497,0.23282442748091603,0.3366412213740458,0.012213740458015267,0.5381679389312977,0.006870229007633588,0.012977099236641221,0.0,0.0,0.0,0.0,1.0229007633587786,0.017557251908396947,0.0007633587786259542
http://eu.battle.net/sc2/en/profile/2898004/1/MMA/,1395.0,2.618637992831541,0,1,0,13,31,80,32,1,0.08888888888888889,0.056630824372759854,0.007168458781362007,0.0007168458781362007,0.002867383512544803,0.01003584229390681,0.0035842293906810036,0.002867383512544803,0.0014336917562724014,0.002867383512544803,0.0007168458781362007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5562724014336917,0.15913978494623657,0.015053763440860216,0.6258064516129033,0.08673835125448029,0.582078853046595,0.02007168458781362,0.0007168458781362007,0.0,0.06666666666666667,0.0,0.7584229390681003,0.0,0.015053763440860216
http://eu.battle.net/sc2/en/profile/250458/1/VortiX/,1395.0,3.0,0,0,1,7,8,59,39,0,0.032974910394265235,0.01863799283154122,0.0064516129032258064,0.0014336917562724014,0.0035842293906810036,0.002150537634408602,0.0007168458781362007,0.0,0.0,0.0,0.0,0.06164874551971326,0.04157706093189964,0.01935483870967742,0.0,0.0007168458781362007,0.0,0.0,0.0,0.0,0.0,0.0,1.3512544802867383,0.43082437275985663,0.44731182795698926,0.015053763440860216,0.44731182795698926,0.004301075268817204,0.0064516129032258064,0.0,0.0,0.0,0.0,1.342652329749104,0.010752688172043012,0.0007168458781362007
http://eu.battle.net/sc2/en/profile/2898004/1/MMA/,645.0,3.029457364341085,0,1,0,14,32,75,33,3,0.06666666666666667,0.012403100775193798,0.007751937984496124,0.0015503875968992248,0.007751937984496124,0.017054263565891473,0.004651162790697674,0.004651162790697674,0.004651162790697674,0.004651162790697674,0.0015503875968992248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9953488372093022,0.20155038759689922,0.015503875968992248,0.9038759689922481,0.2434108527131783,0.5550387596899224,0.006201550387596899,0.0015503875968992248,0.006201550387596899,0.06201550387596899,0.0,0.7581395348837209,0.0,0.009302325581395349
http://eu.battle.net/sc2/en/profile/3090974/1/IMMvp/,1130.0,3.633628318584071,0,1,0,9,10,40,34,0,0.06548672566371681,0.05132743362831858,0.002654867256637168,0.005309734513274336,0.002654867256637168,0.0,0.0,0.0,0.0008849557522123894,0.0017699115044247787,0.0008849557522123894,0.0017699115044247787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017699115044247787,0.0,0.0,2.8876106194690268,0.2982300884955752,0.4026548672566372,1.1734513274336282,0.9814159292035398,0.0,0.0,0.0,0.03185840707964602,0.0,0.0,0.4761061946902655,0.0,0.002654867256637168
http://eu.battle.net/sc2/en/profile/2383348/1/LiquidBunny/,1125.0,1.9964444444444445,0,1,0,2,6,23,39,0,0.06755555555555555,0.03911111111111111,0.013333333333333334,0.008,0.0026666666666666666,0.0026666666666666666,0.0008888888888888889,0.0008888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2453333333333334,0.2222222222222222,0.1288888888888889,0.08266666666666667,0.3937777777777778,0.2657777777777778,0.09955555555555555,0.052444444444444446,0.0,0.0,0.0,0.4826666666666667,0.0,0.0008888888888888889
http://eu.battle.net/sc2/en/profile/3090974/1/IMMvp/,845.0,3.3751479289940827,0,1,0,8,17,38,36,0,0.07337278106508875,0.05680473372781065,0.001183431952662722,0.004733727810650888,0.004733727810650888,0.001183431952662722,0.0,0.0,0.001183431952662722,0.002366863905325444,0.001183431952662722,0.0035502958579881655,0.001183431952662722,0.0,0.0,0.0,0.0,0.0,0.0,0.002366863905325444,0.0,0.0,2.7136094674556213,0.2686390532544379,0.23076923076923078,1.1136094674556214,1.0579881656804733,0.03076923076923077,0.0,0.0,0.011834319526627219,0.0,0.0,0.38224852071005916,0.0,0.002366863905325444
http://eu.battle.net/sc2/en/profile/2383348/1/LiquidBunny/,840.0,2.0369047619047618,0,1,0,2,3,16,34,0,0.058333333333333334,0.023809523809523808,0.014285714285714285,0.011904761904761904,0.002380952380952381,0.0035714285714285713,0.0011904761904761906,0.0011904761904761906,0.0,0.0,0.0,0.0011904761904761906,0.0011904761904761906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.325,0.16428571428571428,0.17023809523809524,0.11666666666666667,0.5095238095238095,0.2916666666666667,0.04523809523809524,0.02738095238095238,0.0,0.0,0.0,0.4523809523809524,0.0,0.0
http://eu.battle.net/sc2/en/profile/3368730/1/ToD/,1280.0,1.53046875,1,0,0,4,13,38,24,0,0.04140625,0.0328125,0.0,0.0015625,0.00390625,0.00234375,0.00078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.790625,0.18046875,0.0,0.0265625,0.28359375,0.24765625,0.05234375,0.0,0.0,0.0,0.0,0.47265625,0.025,0.00078125
